매장코드,상품코드,재고
S00004,G05592,11
S00004,G05593,1
S00004,G05594,1
S00004,G05595,1
S00004,G05596,1
S00004,G05597,15
S00004,G05598,6
S00004,G05599,2
S00004,G05600,14
S00004,G05601,1
S00004,G05602,9
S00004,G05603,13
S00004,G05604,1
S00004,G05605,13
S00004,G05606,20
S00004,G05607,35
S00004,G05608,16
S00004,G05609,2
S00004,G05610,9
S00004,G05611,11
S00004,G05612,18
S00004,G05613,1
S00004,G05614,2
S00004,G05615,4
S00004,G05616,8
S00004,G05617,2
S00004,G05618,7
S00004,G05619,17
S00004,G05620,8
S00004,G05621,15
S00004,G05622,4
S00004,G05623,8
S00004,G05624,99
S00004,G05625,1
S00004,G05626,7
S00004,G05627,9
S00004,G05628,7
S00004,G05629,4
S00004,G05630,1
S00004,G05631,13
S00004,G05632,2
S00004,G05633,2
S00004,G05634,24
S00004,G05635,98
S00004,G05636,2
S00004,G05637,29
S00004,G05638,5
S00004,G05639,1
S00004,G05640,2
S00004,G05641,31
S00004,G05642,8
S00004,G05643,2
S00004,G05644,2
S00004,G05645,8
S00004,G05646,3
S00004,G05647,4
S00004,G05648,2
S00004,G05649,2
S00004,G05650,16
S00004,G05651,13
S00004,G05652,5
S00004,G05653,16
S00004,G05654,1
S00004,G05655,1
S00004,G05656,58
S00004,G05657,2
S00004,G05658,6
S00004,G05659,1
S00004,G05660,6
S00004,G05661,49
S00004,G05662,5
S00004,G05663,3
S00004,G05664,8
S00004,G05665,1
S00004,G05666,3
S00004,G05667,22
S00004,G05668,1
S00004,G05669,3
S00004,G05670,3
S00004,G05671,5
S00004,G05672,1
S00004,G05673,4
S00004,G05674,2
S00004,G05675,2
S00004,G05676,3
S00004,G05677,13
S00004,G05678,66
S00004,G05679,6
S00004,G05680,2
S00004,G05681,10
S00004,G05682,1
S00004,G05683,12
S00004,G05684,1
S00004,G05685,1
S00004,G05686,1
S00004,G05687,2
S00004,G05688,1
S00004,G05689,1
S00004,G05690,5
S00004,G05691,2
S00004,G05692,11
S00004,G05693,3
S00004,G05694,1
S00004,G05695,1
S00004,G05696,3
S00004,G05697,3
S00004,G05698,10
S00004,G05699,18
S00004,G05700,2
S00004,G05701,5
S00004,G05702,46
S00004,G05703,21
S00004,G05704,6
S00004,G05705,8
S00004,G05706,1
S00004,G05707,8
S00004,G05708,1
S00004,G05709,8
S00004,G05710,1
S00004,G05711,4
S00004,G05712,41
S00004,G05713,29
S00004,G05714,1
S00004,G05715,7
S00004,G05716,1
S00004,G05717,9
S00004,G05718,7
S00004,G05719,4
S00004,G05720,1
S00004,G05721,2
S00004,G05722,3
S00004,G05723,3
S00004,G05724,6
S00004,G05725,2
S00004,G05726,1
S00005,G05727,5
S00005,G05728,3
S00005,G05729,4
S00005,G05730,12
S00005,G05731,79
S00005,G05732,122
S00005,G05733,2
S00005,G05734,65
S00005,G05735,42
S00005,G05736,49
S00005,G05737,22
S00005,G05738,20
S00005,G05739,84
S00005,G05740,21
S00005,G05741,59
S00005,G05742,90
S00005,G05743,145
S00005,G05744,72
S00005,G05745,32
S00005,G05746,6
S00005,G05747,43
S00005,G05748,43
S00005,G05749,1
S00005,G05750,2
S00005,G05751,1
S00005,G05752,2
S00005,G05753,163
S00005,G05754,7
S00005,G05755,53
S00005,G05756,2
S00005,G05757,59
S00005,G05758,2109
S00005,G05759,9
S00005,G05760,9
S00005,G05761,2
S00005,G05762,1
S00005,G05763,171
S00005,G05764,6
S00005,G05765,4
S00005,G05766,9
S00005,G05767,5
S00005,G05768,2
S00005,G05769,34
S00005,G05770,1
S00005,G05771,19
S00005,G05772,5
S00005,G05773,11
S00005,G05774,3
S00005,G05775,1
S00005,G05776,2
S00005,G05777,1
S00005,G05778,1
S00005,G05779,1
S00005,G05780,3
S00005,G05781,4
S00005,G05782,3
S00005,G05783,2
S00005,G05784,243
S00005,G05785,78
S00005,G05786,38
S00005,G05787,8
S00005,G05788,5
S00005,G05789,1
S00005,G05790,5
S00005,G05791,123
S00005,G05792,238
S00005,G05793,8
S00005,G05794,3
S00005,G05795,53
S00005,G05796,50
S00005,G05797,2
S00005,G05798,87
S00005,G05799,2
S00005,G05800,12
S00005,G05801,56
S00005,G05802,198
S00005,G05803,89
S00005,G05804,7
S00005,G05805,4
S00005,G05806,74
S00005,G05807,153
S00005,G05808,2
S00005,G05809,363
S00005,G05810,4
S00005,G05811,197
S00005,G05812,2
S00005,G05813,2
S00005,G05814,5
S00005,G05815,3
S00005,G05816,4
S00005,G05817,162
S00005,G05818,109
S00005,G05819,1
S00005,G05820,41
S00005,G05821,39
S00005,G05822,132
S00005,G05823,35
S00005,G05824,1
S00005,G05825,3
S00005,G05826,1
S00005,G05827,4
S00005,G05828,1
S00005,G05829,1
S00005,G05830,10
S00005,G05831,3
S00005,G05832,1
S00005,G05833,203
S00005,G05834,2
S00005,G05835,3
S00005,G05836,26
S00005,G05837,8
S00005,G05838,38
S00005,G05839,2
S00005,G05840,45
S00005,G05841,5
S00005,G05842,2
S00005,G05843,1
S00005,G05844,17
S00005,G05845,8
S00005,G05846,5
S00005,G05847,6
S00005,G05848,70
S00005,G05849,12
S00005,G05850,4
S00005,G05851,13
S00005,G05852,175
S00005,G05853,3
S00005,G05854,1
S00005,G05855,42
S00005,G05856,26
S00005,G05857,4
S00005,G05858,14
S00005,G05859,2
S00005,G05860,1
S00005,G05861,2
S00005,G05862,1
S00005,G05863,5
S00005,G05864,5
S00005,G05865,8
S00005,G05866,2
S00005,G05867,3
S00005,G05868,1
S00005,G05869,7
S00005,G05870,25
S00005,G05871,25
S00005,G05872,16
S00005,G05873,39
S00005,G05874,154
S00005,G05875,23
S00005,G05876,14
S00005,G05877,24
S00005,G05878,101
S00005,G05879,3
S00005,G05880,8
S00005,G05881,18
S00005,G05882,76
S00005,G05883,12
S00005,G05884,1
S00005,G05885,40
S00005,G05886,10
S00005,G05887,3
S00005,G05888,1
S00005,G05889,7
S00005,G05890,16
S00005,G05891,4
S00005,G05892,16
S00005,G05893,72
S00005,G05894,27
S00005,G05895,2
S00005,G05896,1
S00005,G05897,1
S00005,G05898,10
S00005,G05899,8
S00005,G05900,4
S00005,G05901,111
S00005,G05902,6
S00005,G05903,5
S00005,G05904,13
S00005,G05905,1
S00005,G05906,2096
S00005,G05907,22
S00005,G05908,85
S00005,G05909,12
S00005,G05910,31
S00005,G05911,5
S00005,G05912,4
S00005,G05913,1
S00005,G05914,17
S00005,G05915,3
S00005,G05916,4
S00005,G05917,7
S00005,G05918,24
S00005,G05919,5
S00005,G05920,5
S00005,G05921,11
S00005,G05922,1
S00005,G05923,3
S00005,G05924,3
S00005,G05925,6
S00005,G05926,6
S00005,G05927,5
S00005,G05928,4
S00005,G05929,10
S00005,G05930,1
S00005,G05931,19
S00005,G05932,30
S00005,G05933,1
S00005,G05934,6
S00005,G05935,5
S00005,G05936,3
S00005,G05937,7
S00005,G05938,5
S00005,G05939,11
S00005,G05940,1
S00005,G05941,3
S00005,G05942,12
S00005,G05943,2
S00005,G05944,3
S00005,G05945,5
S00005,G05946,11
S00005,G05947,7
S00005,G05948,3
S00005,G05949,3
S00005,G05950,3
S00005,G05951,4
S00005,G05952,2
S00005,G05953,2
S00005,G05954,1
S00005,G05955,17
S00005,G05956,10
S00005,G05957,4
S00005,G05958,1
S00005,G05959,1
S00005,G05960,1
S00005,G05961,1
S00005,G05962,1
S00005,G05963,1
S00005,G05964,6
S00005,G05965,6
S00005,G05966,9
S00005,G05967,4
S00005,G05968,5
S00005,G05969,7
S00005,G05970,5
S00005,G05971,1
S00005,G05972,286
S00005,G05973,50
S00005,G05974,10
S00005,G05975,1
S00005,G05976,84
S00005,G05977,37
S00005,G05978,190
S00005,G05979,1
S00005,G05980,2
S00005,G05981,17
S00005,G05982,10
S00005,G05983,10
S00005,G05984,4
S00005,G05985,1
S00005,G05986,1
S00005,G05987,4
S00005,G05988,7
S00005,G05989,17
S00005,G05990,14
S00005,G05991,5
S00005,G05992,117
S00005,G05993,14
S00005,G05994,45
S00005,G05995,9
S00005,G05996,120
S00005,G05997,1
S00005,G05998,2
S00005,G05999,6
S00005,G06000,1
S00005,G06001,8
S00005,G06002,18
S00005,G06003,1
S00005,G06004,3
S00005,G06005,69
S00005,G06006,31
S00005,G06007,47
S00005,G06008,2
S00005,G06009,1
S00005,G06010,1
S00005,G06011,2
S00005,G06012,169
S00005,G06013,30
S00005,G06014,16
S00005,G06015,62
S00005,G06016,3
S00005,G06017,32
S00005,G06018,2
S00005,G06019,22
S00005,G06020,11
S00005,G06021,73
S00005,G06022,86
S00005,G06023,4
S00005,G06024,100
S00005,G06025,1
S00005,G06026,23
S00005,G06027,2
S00005,G06028,1416
S00005,G06029,1
S00005,G06030,1
S00005,G06031,1
S00005,G06032,3
S00005,G06033,16
S00005,G06034,1
S00005,G06035,1
S00005,G06036,9
S00005,G06037,24
S00005,G06038,3
S00005,G06039,164
S00005,G06040,11
S00005,G06041,10
S00005,G06042,8
S00005,G06043,805
S00005,G06044,3
S00005,G06045,2
S00005,G06046,1
S00005,G06047,1
S00005,G06048,1
S00005,G06049,46
S00005,G06050,12
S00005,G06051,5
S00005,G06052,13
S00005,G06053,18
S00005,G06054,2
S00005,G06055,7
S00005,G06056,1
S00005,G06057,1
S00005,G06058,3
S00005,G06059,807
S00005,G06060,53
S00005,G06061,1
S00005,G06062,13
S00005,G06063,4
S00005,G06064,13
S00005,G06065,1
S00005,G06066,15
S00005,G06067,2
S00005,G06068,3
S00005,G06069,1
S00005,G06070,2
S00005,G06071,497
S00005,G06072,3
S00005,G06073,12
S00005,G06074,2
S00005,G06075,9
S00005,G06076,5
S00005,G06077,3
S00005,G06078,2
S00005,G06079,1
S00005,G06080,17
S00005,G06081,1
S00005,G06082,1
S00005,G06083,2
S00005,G06084,5
S00005,G06085,5
S00005,G06086,5
S00005,G06087,1
S00005,G06088,13
S00005,G06089,3
S00005,G06090,26
S00005,G06091,9
S00005,G06092,11
S00005,G06093,10
S00005,G06094,9
S00005,G06095,6
S00005,G06096,1381
S00005,G06097,26
S00005,G06098,5
S00005,G06099,25
S00005,G06100,3
S00005,G06101,17
S00005,G06102,86
S00005,G06103,28
S00005,G06104,1
S00005,G06105,217
S00005,G06106,31
S00005,G06107,3
S00005,G06108,3
S00005,G06109,96
S00005,G06110,930
S00005,G06111,48
S00005,G06112,427
S00005,G06113,166
S00005,G06114,153
S00005,G06115,1
S00005,G06116,7
S00005,G06117,2
S00005,G06118,2
S00005,G06119,1
S00005,G06120,2
S00005,G06121,1
S00005,G06122,184
S00005,G06123,118
S00005,G06124,2
S00005,G06125,153
S00005,G06126,11
S00005,G06127,20
S00005,G06128,15
S00005,G06129,3
S00005,G06130,7
S00005,G06131,1
S00005,G06132,1
S00005,G06133,95
S00005,G06134,20
S00005,G06135,21
S00005,G06136,1
S00005,G06137,1
S00005,G06138,1
S00005,G06139,1
S00005,G06140,5
S00005,G06141,15
S00005,G06142,186
S00005,G06143,8
S00005,G06144,9
S00005,G06145,1737
S00005,G06146,11
S00005,G06147,60
S00005,G06148,4
S00005,G06149,160
S00005,G06150,9
S00005,G06151,22
S00005,G06152,6
S00005,G06153,49
S00005,G06154,4
S00005,G06155,21
S00005,G06156,12
S00005,G06157,5
S00005,G06158,5
S00005,G06159,3
S00005,G06160,32
S00005,G06161,1
S00005,G06162,7
S00005,G06163,47
S00005,G06164,9
S00005,G06165,33
S00005,G06166,48
S00005,G06167,124
S00005,G06168,54
S00005,G06169,1
S00005,G06170,1
S00005,G06171,1
S00005,G06172,1
S00005,G06173,3
S00005,G06174,38
S00005,G06175,5
S00005,G06176,114
S00005,G06177,274
S00005,G06178,16
S00005,G06179,27
S00005,G06180,60
S00005,G06181,12
S00005,G06182,74
S00005,G06183,1
S00005,G06184,1
S00005,G06185,324
S00005,G06186,5
S00005,G06187,134
S00005,G06188,3
S00005,G06189,2
S00005,G06190,4
S00005,G06191,18
S00005,G06192,4
S00005,G06193,20
S00005,G06194,3
S00005,G06195,6
S00005,G06196,97
S00005,G06197,17
S00005,G06198,2
S00005,G06199,22
S00005,G06200,14
S00005,G06201,3
S00005,G06202,2
S00005,G06203,2
S00005,G06204,3
S00005,G06205,16
S00005,G06206,3
S00005,G06207,5
S00005,G06208,16
S00005,G06209,2
S00005,G06210,49
S00005,G06211,65
S00005,G06212,17
S00005,G06213,1
S00005,G06214,75
S00005,G06215,1
S00005,G06216,8
S00005,G06217,59
S00005,G06218,16
S00005,G06219,17
S00005,G06220,13
S00005,G06221,1
S00005,G06222,47
S00005,G06223,6
S00005,G06224,3
S00005,G06225,216
S00005,G06226,376
S00005,G06227,213
S00005,G06228,51
S00005,G06229,4
S00005,G06230,25
S00005,G06231,35
S00005,G06232,7
S00005,G06233,4
S00005,G06234,145
S00005,G06235,85
S00005,G06236,4
S00005,G06237,11
S00005,G06238,2
S00005,G06239,4
S00005,G06240,93
S00005,G06241,4
S00005,G06242,4
S00005,G06243,7
S00005,G06244,224
S00005,G06245,6
S00005,G06246,10
S00005,G06247,35
S00005,G06248,4
S00005,G06249,8
S00005,G06250,1
S00005,G06251,17
S00005,G06252,22
S00005,G06253,19
S00005,G06254,41
S00005,G06255,34
S00005,G06256,2
S00005,G06257,50
S00005,G06258,5
S00005,G06259,2
S00005,G06260,4
S00005,G06261,3
S00005,G06262,1
S00005,G06263,32
S00005,G06264,24
S00005,G06265,43
S00005,G06266,27
S00005,G06267,36
S00005,G06268,146
S00005,G06269,154
S00005,G06270,2
S00005,G06271,2
S00005,G06272,4
S00005,G06273,23
S00005,G06274,2
S00005,G06275,8
S00005,G06276,3
S00005,G06277,19
S00005,G06278,1
S00005,G06279,76
S00005,G06280,25
S00005,G06281,1
S00005,G06282,49
S00005,G06283,4
S00005,G06284,1
S00005,G06285,2
S00005,G06286,2
S00005,G06287,25
S00005,G06288,8
S00005,G06289,209
S00005,G06290,1
S00005,G06291,3
S00005,G06292,6
S00005,G06293,10
S00005,G06294,54
S00005,G06295,2
S00005,G06296,73
S00005,G06297,51
S00005,G06298,92
S00005,G06299,23
S00005,G06300,20
S00005,G06301,26
S00005,G06302,35
S00005,G06303,38
S00005,G06304,16
S00005,G06305,2
S00005,G06306,9
S00005,G06307,115
S00005,G06308,12
S00005,G06309,69
S00005,G06310,20
S00005,G06311,9
S00005,G06312,9
S00005,G06313,5
S00005,G06314,22
S00005,G06315,9
S00005,G06316,64
S00005,G06317,31
S00005,G06318,182
S00005,G06319,7
S00005,G06320,25
S00005,G06321,9
S00005,G06322,16
S00005,G06323,17
S00005,G06324,43
S00005,G06325,12
S00005,G06326,229
S00005,G06327,17
S00005,G06328,4
S00005,G06329,59
S00005,G06330,1
S00005,G06331,56
S00005,G06332,23
S00005,G06333,649
S00005,G06334,55
S00005,G06335,264
S00005,G06336,174
S00005,G06337,36
S00005,G06338,4
S00005,G06339,4
S00005,G06340,1
S00005,G06341,1
S00005,G06342,17
S00005,G06343,100
S00005,G06344,4
S00005,G06345,29
S00005,G06346,4
S00005,G06347,1
S00005,G06348,15
S00005,G06349,3
S00005,G06350,9
S00005,G06351,14
S00005,G06352,28
S00005,G06353,4
S00005,G06354,238
S00005,G06355,2
S00005,G06356,6
S00005,G06357,30
S00005,G06358,99
S00005,G06359,53
S00005,G06360,25
S00005,G06361,116
S00005,G06362,19
S00005,G06363,41
S00005,G06364,42
S00005,G06365,169
S00005,G06366,8
S00005,G06367,15
S00005,G06368,2
S00005,G06369,190
S00005,G06370,3
S00005,G06371,6
S00005,G06372,19
S00005,G06373,294
S00005,G06374,11
S00005,G06375,14
S00005,G06376,3
S00005,G06377,1
S00005,G06378,4
S00005,G06379,17
S00005,G06380,4
S00005,G06381,7
S00005,G06382,2
S00005,G06383,7
S00005,G06384,1
S00005,G06385,3
S00005,G06386,1
S00005,G06387,1
S00005,G06388,2
S00005,G06389,6
S00005,G06390,2
S00005,G06391,15
S00005,G06392,22
S00005,G06393,4
S00005,G06394,12
S00005,G06395,55
S00005,G06396,1
S00005,G06397,1
S00005,G06398,90
S00005,G06399,16
S00005,G06400,1
S00005,G06401,2
S00005,G06402,7
S00005,G06403,35
S00005,G06404,27
S00005,G06405,47
S00005,G06406,6
S00005,G06407,171
S00005,G06408,15
S00005,G06409,18
S00005,G06410,2
S00005,G06411,110
S00005,G06412,17
S00005,G06413,3
S00005,G06414,7
S00005,G06415,92
S00005,G06416,28
S00005,G06417,26
S00005,G06418,2
S00005,G06419,1
S00005,G06420,41
S00005,G06421,42
S00005,G06422,253
S00005,G06423,3
S00005,G06424,10
S00005,G06425,6
S00005,G06426,170
S00005,G06427,129
S00005,G06428,76
S00005,G06429,34
S00005,G06430,77
S00005,G06431,7
S00005,G06432,1
S00005,G06433,1
S00005,G06434,366
S00005,G06435,442
S00005,G06436,4
S00005,G06437,469
S00005,G06438,1
S00005,G06439,22
S00005,G06440,177
S00005,G06441,81
S00005,G06442,30
S00005,G06443,35
S00005,G06444,2
S00005,G06445,5
S00005,G06446,34
S00005,G06447,10
S00005,G06448,9
S00005,G06449,4
S00005,G06450,1
S00005,G06451,1
S00005,G06452,3
S00005,G06453,6
S00005,G06454,764
S00005,G06455,22
S00005,G06456,359
S00005,G06457,22
S00005,G06458,34
S00005,G06459,222
S00005,G06460,142
S00005,G06461,55
S00005,G06462,2
S00005,G06463,169
S00005,G06464,49
S00005,G06465,1
S00005,G06466,5
S00005,G06467,337
S00005,G06468,17
S00005,G06469,63
S00005,G06470,81
S00005,G06471,3
S00005,G06472,284
S00005,G06473,6
S00005,G06474,2
S00005,G06475,6
S00005,G06476,36
S00005,G06477,11
S00005,G06478,911
S00005,G06479,16
S00005,G06480,2
S00005,G06481,3
S00005,G06482,13
S00005,G06483,3
S00005,G06484,96
S00005,G06485,1
S00005,G06486,1
S00005,G06487,1047
S00005,G06488,69
S00005,G06489,88
S00005,G06490,1710
S00005,G06491,1
S00005,G06492,7
S00005,G06493,27
S00005,G06494,48
S00005,G06495,4
S00005,G06496,7
S00005,G06497,50
S00005,G06498,1
S00005,G06499,8
S00005,G06500,1
S00005,G06501,463
S00005,G06502,75
S00005,G06503,186
S00005,G06504,485
S00005,G06505,70
S00005,G06506,7
S00005,G06507,108
S00005,G06508,24
S00005,G06509,22
S00005,G06510,45
S00005,G06511,4
S00005,G06512,1
S00005,G06513,35
S00005,G06514,10
S00005,G06515,3
S00005,G06516,4
S00005,G06517,7
S00005,G06518,34
S00005,G06519,8
S00005,G06520,2
S00005,G06521,32
S00005,G06522,10
S00005,G06523,2
S00005,G06524,50
S00005,G06525,266
S00005,G06526,114
S00005,G06527,4
S00005,G06528,3
S00005,G06529,7947
S00005,G06530,20
S00005,G06531,1
S00005,G06532,24
S00005,G06533,8
S00005,G06534,1
S00005,G06535,1
S00005,G06536,2
S00005,G06537,5
S00005,G06538,6
S00005,G06539,21
S00005,G06540,33
S00005,G06541,4
S00005,G06542,3
S00005,G06543,1
S00005,G06544,10
S00005,G06545,1
S00005,G06546,2
S00005,G06547,1
S00005,G06548,1
S00005,G06549,1
S00005,G06550,1
S00005,G06551,1
S00005,G06552,1
S00005,G06553,1
S00005,G06554,1
S00005,G06555,1
S00005,G06556,1
S00005,G06557,1
S00005,G06558,1
S00005,G06559,1
S00005,G06560,41
S00005,G06561,2
S00005,G06562,3
S00005,G06563,1
S00005,G06564,1
S00005,G06565,3
S00005,G06566,1
S00005,G06567,4
S00005,G06568,1
S00005,G06569,1
S00005,G06570,1
S00005,G06571,1
S00005,G06572,1
S00005,G06573,9
S00005,G06574,3
S00005,G06575,93
S00005,G06576,12
S00005,G06577,43
S00005,G06578,96
S00005,G06579,2
S00005,G06580,3
S00005,G06581,2
S00005,G06582,2
S00005,G06583,2
S00005,G06584,1
S00005,G06585,3
S00005,G06586,3
S00005,G06587,3
S00005,G06588,13
S00005,G06589,1
S00005,G06590,7
S00005,G06591,21
S00005,G06592,7
S00005,G06593,4
S00005,G06594,8
S00005,G06595,3
S00005,G06596,1
S00005,G06597,40
S00005,G06598,3
S00005,G06599,5
S00005,G06600,13
S00005,G06601,11
S00005,G06602,35
S00005,G06603,18
S00005,G06604,4
S00005,G06605,3
S00005,G06606,4
S00005,G06607,9
S00005,G06608,3
S00005,G06609,37
S00005,G06610,3
S00005,G06611,5
S00005,G06612,1
S00005,G06613,1
S00005,G06614,2
S00005,G06615,15
S00005,G06616,106
S00005,G06617,7
S00005,G06618,62
S00005,G06619,1
S00005,G06620,1
S00005,G06621,6
S00005,G06622,57
S00005,G06623,3
S00005,G06624,9
S00005,G06625,1
S00005,G06626,3
S00005,G06627,3
S00005,G06628,58
S00005,G06629,89
S00005,G06630,3
S00005,G06631,3
S00005,G06632,24
S00005,G06633,1
S00005,G06634,2
S00005,G06635,1
S00005,G06636,8
S00005,G06637,30
S00005,G06638,18
S00005,G06639,4
S00005,G06640,7
S00005,G06641,18
S00005,G06642,1
S00005,G06643,3
S00005,G06644,330
S00005,G06645,1
S00005,G06646,2
S00005,G06647,1
S00005,G06648,1
S00005,G06649,6
S00005,G06650,1
S00005,G06651,115
S00005,G06652,1
S00005,G06653,2
S00005,G06654,276
S00005,G06655,5
S00005,G06656,1
S00005,G06657,2
S00005,G06658,1
S00005,G06659,1
S00005,G06660,1
S00005,G06661,4
S00005,G06662,160
S00005,G06663,20
S00005,G06664,5
S00005,G06665,1
S00005,G06666,2
S00005,G06667,1
S00005,G06668,1
S00005,G06669,40
S00005,G06670,1
S00005,G06671,2
S00005,G06672,4
S00005,G06673,1
S00005,G06674,12
S00005,G06675,2
S00005,G06676,14
S00005,G06677,33
S00005,G06678,32
S00005,G06679,1
S00005,G06680,11
S00005,G06681,2
S00005,G06682,3
S00005,G06683,1
S00005,G06684,7
S00005,G06685,6
S00005,G06686,22
S00005,G06687,3
S00005,G06688,2
S00005,G06689,2
S00005,G06690,5
S00005,G06691,10
S00005,G06692,1
S00005,G06693,1
S00005,G06694,35
S00005,G06695,1
S00005,G06696,3
S00005,G06697,7
S00005,G06698,54
S00005,G06699,31
S00005,G06700,7
S00005,G06701,54
S00005,G06702,1
S00005,G06703,7
S00005,G06704,20
S00005,G06705,2
S00005,G06706,5
S00005,G06707,6
S00005,G06708,3
S00005,G06709,2
S00005,G06710,6
S00005,G06711,4
S00005,G06712,5
S00005,G06713,4
S00005,G06714,3
S00005,G06715,1
S00005,G06716,1
S00005,G06717,3
S00005,G06718,6
S00005,G06719,22
S00005,G06720,48
S00005,G06721,21
S00005,G06722,5
S00005,G06723,10
S00005,G06724,30
S00005,G06725,1
S00005,G06726,22
S00005,G06727,4
S00005,G06728,1
S00005,G06729,3
S00005,G06730,5
S00005,G06731,15
S00005,G06732,6264
S00005,G06733,3
S00005,G06734,4
S00005,G06735,1
S00005,G06736,11
S00005,G06737,1
S00005,G06738,1
S00005,G06739,5
S00005,G06740,15
S00005,G06741,13
S00005,G06742,9
S00005,G06743,9
S00005,G06744,2
S00005,G06745,1
S00005,G06746,46
S00005,G06747,18
S00005,G06748,8
S00005,G06749,3
S00005,G06750,5
S00005,G06751,1
S00005,G06752,2
S00005,G06753,4
S00005,G06754,4
S00005,G06755,1
S00005,G06756,56
S00005,G06757,28
S00005,G06758,8
S00005,G06759,16
S00005,G06760,14
S00005,G06761,2
S00005,G06762,26
S00005,G06763,11
S00005,G06764,5
S00005,G06765,6
S00005,G06766,1
S00005,G06767,7
S00005,G06768,5
S00005,G06769,2
S00005,G06770,1
S00005,G06771,1
S00005,G06772,19
S00005,G06773,3
S00005,G06774,5
S00005,G06775,1
S00005,G06776,5
S00005,G06777,9
S00005,G06778,23
S00005,G06779,3
S00005,G06780,5
S00005,G06781,3
S00005,G06782,2
S00005,G06783,1
S00005,G06784,3
S00005,G06785,1
S00005,G06786,4
S00005,G06787,11
S00005,G06788,1
S00005,G06789,14
S00005,G06790,6
S00005,G06791,5
S00005,G06792,1
S00005,G06793,6
S00005,G06794,156
S00005,G06795,2
S00005,G06796,3
S00005,G06797,3
S00005,G06798,3
S00005,G06799,5
S00005,G06800,8
S00005,G06801,3
S00005,G06802,3
S00005,G06803,23
S00005,G06804,13
S00005,G06805,8
S00005,G06806,1
S00005,G06807,2
S00005,G06808,1
S00005,G06809,3
S00005,G06810,4
S00005,G06811,15
S00005,G06812,1
S00005,G06813,2
S00005,G06814,1
S00005,G06815,4
S00005,G06816,2
S00005,G06817,1
S00005,G06818,3
S00005,G06819,2
S00005,G06820,25
S00005,G06821,1
S00005,G06822,3
S00005,G06823,31
S00005,G06824,2
S00005,G06825,1
S00005,G06826,2
S00005,G06827,1
S00005,G06828,4
S00005,G06829,2
S00005,G06830,6
S00005,G06831,17
S00005,G06832,6
S00005,G06833,1
S00005,G06834,5
S00005,G06835,4
S00005,G06836,8
S00005,G06837,3
S00005,G06838,1
S00005,G06839,15
S00005,G06840,1
S00005,G06841,1
S00005,G06842,45
S00005,G06843,1
S00005,G06844,6
S00005,G06845,2
S00005,G06846,6
S00005,G06847,4
S00005,G06848,1
S00005,G06849,19
S00005,G06850,4
S00005,G06851,13
S00005,G06852,65
S00005,G06853,4
S00005,G06854,3
S00005,G06855,7
S00005,G06856,2
S00005,G06857,33
S00005,G06858,1
S00005,G06859,1
S00005,G06860,5
S00005,G06861,16
S00005,G06862,3
S00005,G06863,2
S00005,G06864,9
S00005,G06865,6
S00005,G06866,5
S00005,G06867,1
S00005,G06868,1
S00005,G06869,80
S00005,G06870,4
S00005,G06871,4
S00005,G06872,31
S00005,G06873,2
S00005,G06874,33
S00005,G06875,91
S00005,G06876,1
S00005,G06877,1
S00005,G06878,2
S00005,G06879,5
S00005,G06880,4
S00005,G06881,9
S00005,G06882,132
S00005,G06883,51
S00005,G06884,14
S00005,G06885,2
S00005,G06886,16
S00005,G06887,1
S00005,G06888,29
S00005,G06889,36
S00005,G06890,2
S00005,G06891,2
S00005,G06892,4
S00005,G06893,1
S00005,G06894,1
S00005,G06895,4
S00005,G06896,4
S00005,G06897,7
S00005,G06898,1
S00005,G06899,1
S00005,G06900,5
S00005,G06901,2
S00005,G06902,5
S00005,G06903,3
S00005,G06904,1
S00005,G06905,5
S00005,G06906,3
S00005,G06907,3
S00005,G06908,3
S00005,G06909,18
S00005,G06910,2
S00005,G06911,4
S00005,G06912,1
S00005,G06913,63
S00005,G06914,3
S00005,G06915,3
S00005,G06916,2
S00005,G06917,32
S00005,G06918,1
S00005,G06919,2
S00005,G06920,2
S00005,G06921,4
S00005,G06922,1
S00005,G06923,1
S00005,G06924,7
S00005,G06925,7
S00005,G06926,1
S00005,G06927,57
S00005,G06928,5
S00005,G06929,1
S00005,G06930,3
S00005,G06931,4
S00005,G06932,3
S00005,G06933,11
S00005,G06934,2
S00005,G06935,1
S00005,G06936,3
S00005,G06937,14
S00005,G06938,2
S00005,G06939,5
S00005,G06940,4
S00005,G06941,9
S00005,G06942,2
S00005,G06943,18
S00005,G06944,47
S00005,G06945,3
S00005,G06946,42
S00005,G06947,1
S00005,G06948,2
S00005,G06949,2
S00005,G06950,15
S00005,G06951,9
S00005,G06952,1
S00005,G06953,1
S00005,G06954,1
S00005,G06955,6
S00005,G06956,15
S00005,G06957,6
S00005,G06958,6
S00005,G06959,4
S00005,G06960,2
S00005,G06961,5
S00005,G06962,286
S00005,G06963,17
S00005,G06964,3
S00005,G06965,4
S00005,G06966,16
S00005,G06967,12
S00005,G06968,2
S00005,G06969,7
S00005,G06970,41
S00005,G06971,7
S00005,G06972,1
S00005,G06973,27
S00005,G06974,18
S00005,G06975,1
S00005,G06976,1
S00005,G06977,82
S00005,G06978,20
S00005,G06979,1
S00005,G06980,7
S00005,G06981,9
S00005,G06982,2
S00005,G06983,3
S00005,G06984,1
S00005,G06985,5
S00005,G06986,36
S00005,G06987,1
S00005,G06988,1
